ImageID,Recall@100,Precision@100,FPR@100
val\01b405e0cab3add3,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\02da35e6e72d6816,0.5882352941176476,0.5882352941176467,0.4117647058823529
val\0ae37e22a6200353,0.35294117647058876,0.35294117647058787,0.647058823529412
val\0c469aef6949c225,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\0f862ba6b3a44d53,0.9411764705882364,0.9411764705882355,0.05882352941176461
val\164f6f826e8b1da8,1.0,1.0,0.0
val\16808d79a12659c2,0.6470588235294121,0.6470588235294121,0.3529411764705882
val\1771a6a8ebbc01ad,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\1f0acff9c9e03b5b,0.35294117647058876,0.35294117647058787,0.647058823529412
val\2183c4c43da51398,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\228bd52bbe043677,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\22ce7c96d1cfe0e2,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\2532eb1a51481a7b,0.058823529411765385,0.0588235294117645,0.9411764705882354
val\254968331905c2ec,0.11764705882352988,0.117647058823529,0.8823529411764707
val\26194d549b5ad958,0.058823529411765385,0.0588235294117645,0.9411764705882354
val\299f0363ae21d1c3,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\2a35958f2ce1e5c5,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\2d17881734e7ee32,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\308073f4eecd71cd,0.058823529411765385,0.0588235294117645,0.9411764705882354
val\30f1505704cf7da0,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\320f266192a707b8,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\321ffb38656f7311,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\3306bc374696e203,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\35a1eac5274a454d,0.5882352941176476,0.5882352941176467,0.4117647058823529
val\385bc2f13c1c8d31,0.35294117647058876,0.35294117647058787,0.647058823529412
val\3b3bb701aa1bcace,0.35294117647058876,0.35294117647058787,0.647058823529412
val\3c1832df068f01b5,0.6470588235294121,0.6470588235294121,0.3529411764705882
val\3c249b0a5c68d810,0.35294117647058876,0.35294117647058787,0.647058823529412
val\3f68392f5de2dd2a,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\413a9f51ae5ead22,0.41176470588235325,0.41176470588235325,0.5882352941176471
val\4688e6220a92562a,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\52f57d7dca79b2cf,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\55dd9740bc04c5a2,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\55e1cde1869e6a7a,0.35294117647058876,0.35294117647058787,0.647058823529412
val\5a0bf4939c13a660,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\5b3823ac7b444530,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\5b68696f625d1572,0.764705882352942,0.7647058823529411,0.23529411764705876
val\5c66d28d53eb4fce,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\5e472cbdc51dbe02,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\5f5f6c65e8abb49d,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\5fb7bc6623326460,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\626abe45f62e3ce6,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\638d4334762fe254,0.35294117647058876,0.35294117647058787,0.647058823529412
val\681e71e381888279,0.41176470588235325,0.41176470588235325,0.5882352941176471
val\77eb586c18951b7a,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\793b05bcb9445b1f,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\7cbc7ee444622a66,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\7e03960e3a8de1b7,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\83dac22cd711aa04,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\884dc2ff946528c2,0.41176470588235325,0.41176470588235325,0.5882352941176471
val\8df826e27ad174b6,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\90f16fc4854a4364,0.6470588235294121,0.6470588235294121,0.3529411764705882
val\92fafd8f53be824b,0.0,0.0,0.9999999999999999
val\933db5e8ec6ba110,0.5882352941176476,0.5882352941176467,0.4117647058823529
val\94bb19487524086b,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\96ee5eee2752af0e,0.11764705882352988,0.117647058823529,0.8823529411764707
val\99f655f8f4ef5a15,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\a0017de072ca374e,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\a0eb0f1e8496fade,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\a1f824670da52b6a,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\a22655ab63b683f1,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\a6dc06ae0b81cc3e,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\a7547fd4813e2f7f,0.35294117647058876,0.35294117647058787,0.647058823529412
val\aac1aaaf824b63dd,0.764705882352942,0.7647058823529411,0.23529411764705876
val\ab40dc67263bc0ab,0.5882352941176476,0.5882352941176467,0.4117647058823529
val\add3ab20a96e3517,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\b6b804401adcbe4a,0.35294117647058876,0.35294117647058787,0.647058823529412
val\ba8e21aa9eb654f2,0.0,0.0,0.9999999999999999
val\bebd8df4714e9a53,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\bfc0b7dbe0c8ffa1,1.0,1.0,0.0
val\c1cec47e1abdc989,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\c398a7d19de8f4bc,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\c49f342a59a62201,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\c8c26dcc1d9f6052,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\ca4198a51b872900,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\cafb221a16d400ad,0.2941176470588234,0.2941176470588234,0.7058823529411765
val\cd3def162d2ae880,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\cedf056ecd56e66d,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\d297deba077d198a,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\d3b0a94d8bc79966,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\d4e8ea9b9e04aed7,0.6470588235294121,0.6470588235294121,0.3529411764705882
val\d536b269d7d11fea,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\d74fdc4b64b21978,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\d7aea6048b28e29f,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\d9e6585ae15cb2bf,0.17647058823529438,0.1764705882352935,0.8235294117647057
val\daac3a6c64a79bea,0.23529411764705976,0.23529411764705888,0.7647058823529412
val\dc6da9f51884226e,0.5882352941176476,0.5882352941176467,0.4117647058823529
val\de87024343f03290,0.35294117647058876,0.35294117647058787,0.647058823529412
val\e1adad45a9c81e94,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\e3144a7ce77d0b67,0.35294117647058876,0.35294117647058787,0.647058823529412
val\e47dbc614f603686,0.8235294117647065,0.8235294117647056,0.17647058823529405
val\e91b1e66ab23faa6,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\ea02d99ba51372ee,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\ed7c9fb1f045b256,0.11764705882352988,0.117647058823529,0.8823529411764707
val\f077dc0c275ef63c,0.35294117647058876,0.35294117647058787,0.647058823529412
val\f221c84cb3ddddc0,0.6470588235294121,0.6470588235294121,0.3529411764705882
val\f2ee7892e8dd6a37,0.47058823529411775,0.47058823529411775,0.5294117647058824
val\f714cc54ceb1370f,0.5294117647058831,0.5294117647058822,0.47058823529411786
val\f8d73ec381bb8c31,0.7058823529411766,0.7058823529411766,0.2941176470588235
val\fb5c9fd76e9e00c3,0.47058823529411775,0.47058823529411775,0.5294117647058824
