ImageID,Recall@100,Precision@100,FPR@100
val\02b7e70979560df7,0.5833333333333339,0.5833333333333321,0.41666666666666663
val\0750b7f443d6e3be,0.2499999999999991,0.25,0.7499999999999999
val\0755c308c03f0bdc,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\09771fe2f9b74a39,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\0daef5f9ab310d23,0.9166666666666661,0.916666666666667,0.08333333333333334
val\103a14e073bd3482,0.41666666666666696,0.41666666666666696,0.5833333333333334
val\11434b9cd3d769c4,0.5,0.5,0.5
val\14c20cdeba862df9,0.5833333333333339,0.5833333333333321,0.41666666666666663
val\17d036719370e5ed,0.5,0.5,0.5
val\19e3e69835151951,0.8333333333333339,0.833333333333333,0.16666666666666666
val\1bb5d1b5d924fd17,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\1d29f87aecc95bf6,0.5833333333333339,0.5833333333333321,0.41666666666666663
val\206983e330141abf,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\232ee775feee3b55,0.8333333333333339,0.833333333333333,0.16666666666666666
val\27b323eb3b714626,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\28c9331905cb8c5b,0.2499999999999991,0.25,0.7499999999999999
val\29dfbea01323a4bd,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\2a8d3b26a9cd1c71,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\2e72567c95c1ae6d,0.75,0.7499999999999991,0.25
val\2ed31577765bac7a,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\2fa7dab1af3d9a3a,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\3059d065edf95b15,0.08333333333333393,0.08333333333333304,0.9166666666666666
val\312b55185b570723,0.2499999999999991,0.25,0.7499999999999999
val\335197067b30029e,0.75,0.7499999999999991,0.25
val\348610524961c333,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\365047d015b2d1d6,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\37954c4e6ef506e8,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\39549dd4eae5b25f,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\3a47a2f8236c8378,0.6666666666666661,0.6666666666666661,0.33333333333333326
val\407befd81fc96677,0.41666666666666696,0.41666666666666696,0.5833333333333334
val\438cb4403beb04ec,0.41666666666666696,0.41666666666666696,0.5833333333333334
val\4a9311443a33f485,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\4b10e6b2dd5cf169,0.2499999999999991,0.25,0.7499999999999999
val\4dfdc9df8d9c636c,0.75,0.7499999999999991,0.25
val\4ed6e2151f790744,0.5,0.5,0.5
val\4fef43934b0aa8b9,0.5833333333333339,0.5833333333333321,0.41666666666666663
val\54d59d833b03469d,0.2499999999999991,0.25,0.7499999999999999
val\56032f2cef91ea5d,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\5ac37adda1f717e7,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\5ca2168d7ca94f60,0.5,0.5,0.5
val\5df0d9cc39febf13,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\601bcc8207662a15,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\60f3be8695b75910,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\61f22248274d12a5,0.41666666666666696,0.41666666666666696,0.5833333333333334
val\656628efd0233541,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\65924623968e80ed,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\6c26b14e9f005ee3,0.2499999999999991,0.25,0.7499999999999999
val\6d01260994a154bd,0.2499999999999991,0.25,0.7499999999999999
val\6d7c83a8cdcd358a,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\71f08f1d92999dce,0.08333333333333393,0.08333333333333304,0.9166666666666666
val\753b73876af4f9b2,0.2499999999999991,0.25,0.7499999999999999
val\7e3c6a9b812e13f4,0.16666666666666696,0.16666666666666607,0.8333333333333334
val\7f7d571a17c77bbb,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\7fa8b4a5f88946e4,0.33333333333333304,0.33333333333333304,0.6666666666666666
val\811f8f3062ce601c,0.5833333333333339,0.5833333333333321,0.41666666666666663
val\8429b8f408b7b0c6,0.5833333333333339,0.5833333333333321,0.41666666666666663
val\84a60c2bf148ad59,0.5,0.5,0.5
