ImageID,Recall@100,Precision@100,FPR@100
val\00a159a661a2f5aa,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\01408d986127ece3,0.17647058823529438,0.17647058823529438,0.8235294117647056
val\0a5e36b36115bcc1,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\105c98d1ee5f03ef,0.7058823529411766,0.7058823529411766,0.2941176470588234
val\12e21b9f7fefde62,0.41176470588235325,0.41176470588235325,0.588235294117647
val\14bbb30e5c1c47c7,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\169b729f9ecefdf3,0.41176470588235325,0.41176470588235325,0.588235294117647
val\17712bc05cde6832,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\186fc1b6f554bd47,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\1c1133f6f6aa4ef9,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\1cbe22ffa7bb9876,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\1cdfbe897eb82f48,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\1f4000034adb1fdd,0.41176470588235325,0.41176470588235325,0.588235294117647
val\1f5ed9fd9659e7bb,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\20519d8b4d810e05,0.7058823529411766,0.7058823529411766,0.2941176470588234
val\2e35db95ed8f1797,0.41176470588235325,0.41176470588235325,0.588235294117647
val\35299cbbddd32ec4,0.0,0.0,1.0
val\3626740fda57a93e,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\392b0c5e308a4674,0.41176470588235325,0.41176470588235325,0.588235294117647
val\3a6518dcfc8a4bd0,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\3f1987068db4a570,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\40429288a054ee4e,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\416262b5ff2b64c2,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\421434890e4e5a48,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\46edfa6a0a83e28d,0.41176470588235325,0.41176470588235325,0.588235294117647
val\47ee66db91061e8c,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\4a9311443a33f485,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\4d1cae6076842c21,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\4f2457a1e72fe05c,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\52a712a491c7adb6,0.41176470588235325,0.41176470588235325,0.588235294117647
val\53b6dd3efef932e9,0.23529411764705888,0.23529411764705888,0.7647058823529411
val\5ba6bdcb9672d003,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\5ddfdfdce4ca955c,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\5f353f64db084f3a,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\61d58eadebe7c086,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\624bb5fbe3b61e46,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\626abe45f62e3ce6,0.41176470588235325,0.41176470588235325,0.588235294117647
val\661a10686c2151f3,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\68092b3e18719369,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\690a50e3712569f8,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\69e8dc2d99fe5bc1,0.764705882352942,0.7647058823529411,0.23529411764705865
val\6bfd1823081be34d,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\6c01b637a2761939,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\71c86700447245a8,1.0,1.0,0.0
val\72f249431922cb46,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\7611a13aa09c19f3,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\76d2bcd33d01b581,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\79e18eab310e6e5f,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\7b72da1a0257eb11,0.41176470588235325,0.41176470588235325,0.588235294117647
val\7c4687a7d3662bdb,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\7cbc7ee444622a66,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\83a7c57192cf1a17,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\844adfe06e003c09,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\850beefb5bf778bb,0.7058823529411766,0.7058823529411766,0.2941176470588234
val\8a7e68869ea3f84e,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\8e71ad40a3829ae4,0.764705882352942,0.7647058823529411,0.23529411764705865
val\8ea3f8606e492db5,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\9d60b6e6e4197080,0.23529411764705888,0.23529411764705888,0.7647058823529411
val\a067165358c3b281,0.23529411764705888,0.23529411764705888,0.7647058823529411
val\a07f60ee7e30cbf8,0.41176470588235325,0.41176470588235325,0.588235294117647
val\a0cc417a3ba0e5ee,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\a0f540fd64c97690,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\a183f4972bc4fb3c,0.41176470588235325,0.41176470588235325,0.588235294117647
val\aa6964433c4166d0,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\ab6fe9241cff4c1c,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\ad8aac5025ed68b6,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\b31d18d2f848d651,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\b601f5118361cdec,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\b8478b97166e0df9,0.41176470588235325,0.41176470588235325,0.588235294117647
val\b8ed82ac13527243,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\ba8e21aa9eb654f2,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\bbbfe6b58a3ac009,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\c2d92e723b05e11a,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\c4586269fd656ae5,0.41176470588235325,0.41176470588235325,0.588235294117647
val\c63116c97f585a5f,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\c65477ef5b595d4a,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\c671dce6b28afa9d,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\c6fac87e188e90d2,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\cb17db7f138e6c6a,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\cc9dbb72b59c2c46,0.11764705882352944,0.11764705882352944,0.8823529411764706
val\ccb585fdae94035a,0.5294117647058831,0.5294117647058822,0.47058823529411753
val\cce4ed93e23b80ae,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\d134d83991fa26df,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\d212bda4b8663030,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\d3f9296d6c052fd5,0.11764705882352944,0.11764705882352944,0.8823529411764706
val\d97b6ab8ed084f0a,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\dabd65b40c5f53fc,0.35294117647058787,0.35294117647058787,0.6470588235294117
val\e05c65afc710a6f6,0.41176470588235325,0.41176470588235325,0.588235294117647
val\e0619036ad200915,0.23529411764705888,0.23529411764705888,0.7647058823529411
val\e4109ea75298524f,0.23529411764705888,0.23529411764705888,0.7647058823529411
val\e596d51e8544928f,0.6470588235294121,0.6470588235294121,0.3529411764705881
val\e6834639bc4d5e98,0.2941176470588234,0.2941176470588234,0.7058823529411764
val\eb026a126c32369d,0.7058823529411766,0.7058823529411766,0.2941176470588234
val\eb789a13a28bee89,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\f528bfab06e67f5f,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\f699ccae41f02992,0.7058823529411766,0.7058823529411766,0.2941176470588234
val\f7c9e5d4910d137b,0.5882352941176467,0.5882352941176476,0.4117647058823528
val\f952fcf957787480,0.41176470588235325,0.41176470588235325,0.588235294117647
val\fcbbfae6f7ea1297,0.47058823529411775,0.47058823529411775,0.5294117647058822
val\fe46fe1fbc9ebc2c,0.41176470588235325,0.41176470588235325,0.588235294117647
