ImageID,Recall@1000,Precision@1000,FPR@1000
01ab773186c630c4,0.01987025262072521,0.925,0.0014786774708700537
057d0e3dc7e56806,0.018925073036604227,0.881,0.0023461682537804854
0709eb8e8c2d19fa,0.019182849286819043,0.893,0.0021095798584412767
105c98d1ee5f03ef,0.01969840178724867,0.917,0.0016364030677628596
11596769ce629446,0.02055765595463138,0.957,0.0008477750832988309
12527a39a5152a59,0.01984877126654064,0.924,0.0014983931704816546
142a3027db90d68e,0.02036432376697027,0.948,0.0010252163798032373
16a44cc5af5eaeff,0.020128028870940024,0.937,0.0012420890755308453
17712bc05cde6832,0.020213954287678294,0.941,0.0011632262770844423
1872ac6a8cfded6b,0.020128028870940024,0.937,0.0012420890755308453
1d51cea4bb42dbf9,0.019633957724694964,0.914,0.0016955501665976618
208fcde7b90bcbf8,0.019719883141433237,0.918,0.001616687368151259
23b73886e375fa7e,0.020385805121154836,0.949,0.0010055006801916366
24073df6a9c58c6b,0.020385805121154836,0.949,0.0010055006801916366
245cf054e1982fe3,0.019548032307956695,0.91,0.0017744129650440646
26e97e9f6d719dee,0.019762845849802372,0.92,0.0015772559689280574
281412f2119177e5,0.020299879704416567,0.945,0.0010843634786380394
299d6312ddbe16c7,0.0196769204330641,0.916,0.0016561187673744602
2b2bc6125f83ff18,0.02008506616257089,0.935,0.0012815204747540466
2b7d4c36406a4395,0.0203428424127857,0.947,0.0010449320794148381
2d609b81a696d4a3,0.018731740848943117,0.872,0.002523609550284892
2fcb6507cfc1fffb,0.020428767829523974,0.951,0.0009660692809684352
31c40da724ed3376,0.0190109984533425,0.885,0.0022673054553340823
39432d2f206e6096,0.019118405224265337,0.89,0.002168726957276079
3a18c41d6a250c1a,0.02017099157930916,0.939,0.0012026576763076438
3e7f47c92b313f1f,0.01890359168241966,0.88,0.0023658839533920862
3feda4a7beb2af02,0.02045024918370854,0.952,0.0009463535813568345
40ccc4a6c97f6f01,0.019182849286819043,0.893,0.0021095798584412767
4109a22757bf0a63,0.019633957724694964,0.914,0.0016955501665976618
4d98689f07b27e65,0.019526550953772127,0.909,0.0017941286646556652
510eb4fdb2d017fd,0.01871025949475855,0.871,0.0025433252498964927
5278129f90393f7b,0.02055765595463138,0.957,0.0008477750832988309
52adcabd1615814d,0.01959099501632583,0.912,0.001734981565820863
554b49c5949332cc,0.01920433064100361,0.894,0.0020898641588296763
5635c9b530f89131,0.02004210345420175,0.933,0.001320951873977248
5a0bf4939c13a660,0.019354700120295585,0.901,0.001951854261548471
5b3af9fdc87e57d4,0.018882110328235092,0.879,0.0023855996530036867
5c32020fb6f896c0,0.019762845849802372,0.92,0.0015772559689280574
60ab1d0951c16a94,0.01860285272383571,0.866,0.002641903747954496
626abe45f62e3ce6,0.019913215329094347,0.927,0.0014392460716468524
6c25a2bc6f160530,0.01965543907887953,0.915,0.001675834466986061
6db939f6c402c2e2,0.020278398350232,0.944,0.00110407917824964
72f249431922cb46,0.01987025262072521,0.925,0.0014786774708700537
7348dec4f19d9d7f,0.020256916996047432,0.943,0.001123794877861241
74596be8135c03f3,0.019633957724694964,0.914,0.0016955501665976618
75cfd112e424e3c9,0.019247293349372745,0.896,0.0020504327596064745
776a7f14a2e108c8,0.018538408661282008,0.863,0.0027010508467892984
78afe38f0402f1e9,0.020428767829523974,0.951,0.0009660692809684352
793b05bcb9445b1f,0.019225811995188177,0.895,0.0020701484592180754
79ca3f2ab67af190,0.018624334078020277,0.867,0.0026221880483428953
7bd363054ded8fcf,0.018839147619865958,0.877,0.0024250310522268884
7df7f347bb9f4dfa,0.019612476370510397,0.913,0.0017152658662092624
7f8322c3f32a1451,0.01997765939164805,0.93,0.0013800989728120503
86c5af17b32eef57,0.019569513662141262,0.911,0.001754697265432464
8a76da6dd52bb495,0.019118405224265337,0.89,0.002168726957276079
90f16fc4854a4364,0.019569513662141262,0.911,0.001754697265432464
91a42cd50669eb1f,0.019354700120295585,0.901,0.001951854261548471
9580ffc0549819ea,0.01995617803746348,0.929,0.001399814672423651
958e61368a971549,0.020385805121154836,0.949,0.0010055006801916366
97632e05ede9db9b,0.01920433064100361,0.894,0.0020898641588296763
9981302a90bd62b1,0.020428767829523974,0.951,0.0009660692809684352
9a6d720df597c470,0.019139886578449904,0.891,0.002149011257664478
9e2c53451ec7bbc0,0.01890359168241966,0.88,0.0023658839533920862
a1f824670da52b6a,0.019719883141433237,0.918,0.001616687368151259
a2cc7a6895e43ee0,0.018753222203127685,0.873,0.002503893850673291
a62462153630add0,0.019118405224265337,0.89,0.002168726957276079
a6b74e491c688fbd,0.018882110328235092,0.879,0.0023855996530036867
aa6964433c4166d0,0.018946554390788795,0.882,0.0023264525541688845
ab24af15e5529fa5,0.0203428424127857,0.947,0.0010449320794148381
acd88b3067f9c5bb,0.018946554390788795,0.882,0.0023264525541688845
aea1992252e3bd07,0.019612476370510397,0.913,0.0017152658662092624
af8a6ae70201f743,0.020407286475339407,0.95,0.000985784980580036
b186a4c56fcb10b5,0.019032479807527068,0.886,0.002247589755722482
b29dbe546b191404,0.020063584808386322,0.934,0.0013012361743656475
b30465b5217e3a1f,0.0203428424127857,0.947,0.0010449320794148381
b8ed82ac13527243,0.01987025262072521,0.925,0.0014786774708700537
bb0a84b613a098f0,0.019526550953772127,0.909,0.0017941286646556652
bcc446bc9a9d8ca9,0.019182849286819043,0.893,0.0021095798584412767
c1c05b097eebe3a4,0.019526550953772127,0.909,0.0017941286646556652
c7d173305d7c1fb6,0.018946554390788795,0.882,0.0023264525541688845
cbbcacd4e35bbedc,0.019913215329094347,0.927,0.0014392460716468524
cfedd81bc4833e55,0.020256916996047432,0.943,0.001123794877861241
d199144d2c868f25,0.01871025949475855,0.871,0.0025433252498964927
d3f9296d6c052fd5,0.019268774703557312,0.897,0.002030717059994874
d7572d8484eeccc7,0.019805808558171507,0.922,0.001537824569704856
db7a5f535422f1d9,0.019139886578449904,0.891,0.002149011257664478
e0619036ad200915,0.018925073036604227,0.881,0.0023461682537804854
e0e3c40a6628d76d,0.018968035744973362,0.883,0.002306736854557284
e2139272e73c3cc3,0.01969840178724867,0.917,0.0016364030677628596
e32b071f28e3fab6,0.020407286475339407,0.95,0.000985784980580036
e47dbc614f603686,0.01871025949475855,0.871,0.0025433252498964927
e6c4d78d08c3e3ce,0.019934696683278914,0.928,0.0014195303720352516
ea1bb57990f26917,0.018817666265681387,0.876,0.002444746751838489
eeb75d4f048840dd,0.019934696683278914,0.928,0.0014195303720352516
eed70a80fc95fecd,0.019032479807527068,0.886,0.002247589755722482
f0366aa3cacc4e76,0.018774703557312252,0.874,0.0024841781510616906
f08aa550585a6b4d,0.019247293349372745,0.896,0.0020504327596064745
f36049acfb61bedb,0.020278398350232,0.944,0.00110407917824964
f528bfab06e67f5f,0.019032479807527068,0.886,0.002247589755722482
f7fb45fc9f5e71b9,0.019741364495617805,0.919,0.001596971668539658
